Implemented,Source Instance,Source Port,Destination Instance,Destination Port,Type,Interface Type,Enable Connection
x,europa.u_aipu.u_soc_periph_p,o_lt_axi_m_arqos,u_aipu.u_noc_top,i_soc_periph_init_lt_axi_s_arqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_apu_p,i_ref_clk,,,N/A
x,u_aipu.u_noc_top,o_irq,europa.u_aipu.u_apu_p,i_irq__noc__int,,,N/A
x,europa.u_aipu.u_apu_p,o_noc_tok_async_idle_req,u_aipu.u_noc_top,i_apu_pwr_tok_idle_req,,,N/A
x,u_aipu.u_noc_top,o_apu_pwr_tok_idle_ack,europa.u_aipu.u_apu_p,i_noc_tok_async_idle_ack,,,N/A
x,u_aipu.u_noc_top,o_apu_pwr_tok_idle_val,europa.u_aipu.u_apu_p,i_noc_tok_async_idle_val,,,N/A
x,europa.u_aipu.u_apu_p,o_apu_init_lt_axi_m_awqos,u_aipu.u_noc_top,i_apu_init_lt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_apu_p,o_apu_init_lt_axi_m_arqos,u_aipu.u_noc_top,i_apu_init_lt_axi_s_arqos,,,N/A
x,u_aipu.u_noc_top,o_apu_targ_lt_axi_m_awqos,europa.u_aipu.u_apu_p,i_apu_targ_lt_axi_s_awqos,,,N/A
x,u_aipu.u_noc_top,o_apu_targ_lt_axi_m_arqos,europa.u_aipu.u_apu_p,i_apu_targ_lt_axi_s_arqos,,,N/A
x,europa.u_aipu.u_apu_p,o_apu_init_mt_axi_m_awqos,u_aipu.u_noc_top,i_apu_init_mt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_apu_p,o_apu_init_mt_axi_m_arqos,u_aipu.u_noc_top,i_apu_init_mt_axi_s_arqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_tck,europa.u_aipu.u_dcd_p,i_jtag_clk,,,N/A
x,europa.u_aipu,i_trst_n,europa.u_aipu.u_dcd_p,i_jtag_rst_n,,,N/A
x,europa.u_aipu.u_dcd_p,o_dec_0_axi_m_awqos,u_aipu.u_noc_top,i_dcd_dec_0_init_mt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_dec_0_axi_m_arqos,u_aipu.u_noc_top,i_dcd_dec_0_init_mt_axi_s_arqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_dec_1_axi_m_awqos,u_aipu.u_noc_top,i_dcd_dec_1_init_mt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_dec_1_axi_m_arqos,u_aipu.u_noc_top,i_dcd_dec_1_init_mt_axi_s_arqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_dec_2_axi_m_awqos,u_aipu.u_noc_top,i_dcd_dec_2_init_mt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_dec_2_axi_m_arqos,u_aipu.u_noc_top,i_dcd_dec_2_init_mt_axi_s_arqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_mcu_axi_m_awqos,u_aipu.u_noc_top,i_dcd_mcu_init_lt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_dcd_p,o_mcu_axi_m_arqos,u_aipu.u_noc_top,i_dcd_mcu_init_lt_axi_s_arqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_0,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_1,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_2,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_3,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_4,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_5,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_6,i_ref_clk,,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_l2_p_7,i_ref_clk,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_ref_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_sdma_0_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_sdma_0_ao_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_noc_top,i_sdma_0_global_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_sdma_1_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_sdma_1_ao_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_global_rst_n,u_aipu.u_noc_top,i_sdma_1_global_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_global_sync,u_aipu.u_noc_top,i_sdma_inter_core_sync,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_0_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_0_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_0_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_1_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_1_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_1_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_2_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_2_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_2_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_3_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_3_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_3_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_4_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_4_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_4_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_5_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_5_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_5_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_6_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_6_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_6_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_aic_7_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_aic_7_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_aic_7_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_apu_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_apu_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_apu_clk,u_aipu.u_noc_top,i_apu_x_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_dcd_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_dcd_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_codec_clk,u_aipu.u_noc_top,i_dcd_codec_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_dcd_mcu_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_ddr_wpll_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_ddr_wpll_aon_rst_n,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_0_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_0_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_0_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_1_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_1_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_1_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_2_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_2_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_2_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_3_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_3_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_3_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_4_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_4_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_4_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_5_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_5_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_5_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_6_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_6_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_6_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_l2_7_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_l2_7_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_l2_7_clk,,,N/A
x,,1,u_aipu.u_noc_top,i_l2_addr_mode_port_b0,,,N/A
x,,0,u_aipu.u_noc_top,i_l2_addr_mode_port_b1,,,N/A
x,,1,u_aipu.u_noc_top,i_l2_intr_mode_port_b0,,,N/A
x,,1,u_aipu.u_noc_top,i_l2_intr_mode_port_b1,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_graph_0_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_graph_0_aon_rst_n,,,N/A
x,europa.u_aipu.u_ddr_west_clock_gen_p,o_ddr_west_clk,u_aipu.u_noc_top,i_lpddr_graph_0_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_graph_1_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_graph_1_aon_rst_n,,,N/A
x,europa.u_aipu.u_ddr_west_clock_gen_p,o_ddr_west_clk,u_aipu.u_noc_top,i_lpddr_graph_1_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_graph_2_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_graph_2_aon_rst_n,,,N/A
x,europa.u_aipu.u_ddr_west_clock_gen_p,o_ddr_west_clk,u_aipu.u_noc_top,i_lpddr_graph_2_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_graph_3_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_graph_3_aon_rst_n,,,N/A
x,europa.u_aipu.u_ddr_west_clock_gen_p,o_ddr_west_clk,u_aipu.u_noc_top,i_lpddr_graph_3_clk,,,N/A
x,,1,u_aipu.u_noc_top,i_lpddr_graph_addr_mode_port_b0,,,N/A
x,,0,u_aipu.u_noc_top,i_lpddr_graph_addr_mode_port_b1,,,N/A
x,,1,u_aipu.u_noc_top,i_lpddr_graph_intr_mode_port_b0,,,N/A
x,,1,u_aipu.u_noc_top,i_lpddr_graph_intr_mode_port_b1,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_ppp_0_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_ppp_0_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ddr_ref_east_clk,u_aipu.u_noc_top,i_lpddr_ppp_0_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_ppp_1_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_ppp_1_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ddr_ref_east_clk,u_aipu.u_noc_top,i_lpddr_ppp_1_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_ppp_2_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_ppp_2_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ddr_ref_east_clk,u_aipu.u_noc_top,i_lpddr_ppp_2_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_lpddr_ppp_3_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_lpddr_ppp_3_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ddr_ref_east_clk,u_aipu.u_noc_top,i_lpddr_ppp_3_clk,,,N/A
x,,1,u_aipu.u_noc_top,i_lpddr_ppp_addr_mode_port_b0,,,N/A
x,,0,u_aipu.u_noc_top,i_lpddr_ppp_addr_mode_port_b1,,,N/A
x,,1,u_aipu.u_noc_top,i_lpddr_ppp_intr_mode_port_b0,,,N/A
x,,1,u_aipu.u_noc_top,i_lpddr_ppp_intr_mode_port_b1,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_noc_rst_n,u_aipu.u_noc_top,i_noc_rst_n,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_pcie_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_pcie_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_noc_top,i_pcie_targ_cfg_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_noc_top,i_pcie_targ_cfg_dbi_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_codec_clk,u_aipu.u_noc_top,i_pcie_targ_mt_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_codec_clk,u_aipu.u_noc_top,i_pcie_init_mt_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_pve_0_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_pve_0_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_pve_0_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_pve_1_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_pve_1_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_pve_1_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_soc_mgmt_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_soc_mgmt_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_noc_top,i_soc_mgmt_clk,,,N/A
x,,1,u_aipu.u_noc_top,i_soc_mgmt_clken,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_noc_async_idle_req,u_aipu.u_noc_top,i_soc_mgmt_pwr_idle_req,,,N/A
x,u_aipu.u_noc_top,o_soc_mgmt_pwr_idle_val,europa.u_aipu.u_soc_mgmt_p,i_noc_async_idle_val,,,N/A
x,u_aipu.u_noc_top,o_soc_mgmt_pwr_idle_ack,europa.u_aipu.u_soc_mgmt_p,i_noc_async_idle_ack,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_soc_periph_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_soc_periph_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_periph_clk,u_aipu.u_noc_top,i_soc_periph_clk,,,N/A
x,europa.u_aipu,i_ref_clk,u_aipu.u_noc_top,i_sys_spm_aon_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_ao_rst_n,u_aipu.u_noc_top,i_sys_spm_aon_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_fast_clk,u_aipu.u_noc_top,i_sys_spm_clk,,,N/A
,,,,,,,
x,,0,u_aipu.u_apu_p,i_apu_init_lt_axi_m_buser,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_init_lt_axi_m_ruser,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_targ_lt_axi_s_awregion,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_targ_lt_axi_s_awuser,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_targ_lt_axi_s_wuser,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_targ_lt_axi_s_arregion,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_targ_lt_axi_s_aruser,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_init_mt_axi_m_buser,,,N/A
x,,0,u_aipu.u_apu_p,i_apu_init_mt_axi_m_ruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_dcd_p,i_dec_0_axi_m_buser,,,N/A
x,,0,u_aipu.u_dcd_p,i_dec_0_axi_m_ruser,,,N/A
x,,0,u_aipu.u_dcd_p,i_dec_1_axi_m_buser,,,N/A
x,,0,u_aipu.u_dcd_p,i_dec_1_axi_m_ruser,,,N/A
x,,0,u_aipu.u_dcd_p,i_dec_2_axi_m_buser,,,N/A
x,,0,u_aipu.u_dcd_p,i_dec_2_axi_m_ruser,,,N/A
x,,0,u_aipu.u_dcd_p,i_mcu_axi_m_buser,,,N/A
x,,0,u_aipu.u_dcd_p,i_mcu_axi_m_ruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_0,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_1,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_2,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_3,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_4,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_5,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_6,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_awqos,,,N/A
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_awregion,,,N/A
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_awuser,,,N/A
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_wuser,,,N/A
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_arqos,,,N/A
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_arregion,,,N/A
x,,0,u_aipu.u_l2_p_7,i_ht_axi_s_aruser,,,N/A
,,,,,,,
x,,0,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_aruser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_aruser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_aruser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_aruser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_aruser,,,N/A
